repo_name,time_period,prs_opened,commits,commit_additions,commit_deletions,commit_changes_total,commit_files_changed_count,pr_commits,pr_commit_additions,pr_commit_deletions,pr_commit_changes_total,pr_commit_files_changed_count,push_commits,push_commit_additions,push_commit_deletions,push_commit_changes_total,push_commit_files_changed_count,commits_lt100,commit_additions_lt100,commit_deletions_lt100,commit_changes_total_lt100,commit_files_changed_count_lt100,push_commits_lt100,push_commit_additions_lt100,push_commit_deletions_lt100,push_commit_changes_total_lt100,push_commit_files_changed_count_lt100,pr_commits_lt100,pr_commit_additions_lt100,pr_commit_deletions_lt100,pr_commit_changes_total_lt100,pr_commit_files_changed_count_lt100,comments,issue_comments,pr_comments,own_issue_comments,helping_issue_comments,own_pr_comments,helping_pr_comments,linked_pr_issue_comments,issues_opened,issues_opened_with_linked_pr,pr_reviews,pr_review_comments,prs_merged,issues_closed,first_period,final_period,closed_issue,closed_in_30_days,closed_in_60_days,closed_in_90_days,closed_in_180_days,closed_in_360_days,prs_closed_unmerged,p_prs_closed_unmerged,p_prs_merged,p_review_state_commented,p_review_state_approved,p_review_state_changes_requested,p_prs_merged_30d,p_prs_merged_60d,p_prs_merged_90d,p_prs_merged_180d,p_prs_merged_360d,prs_closed,p_prs_closed,mean_pr_reviews,time_index,departed_actor_id,last_pre_period,treatment_period,abandoned_date,treated_project,treatment,treatment_group,total_important,total_nodes,mean_cluster_overlap,avg_clusters_per_node,pct_nodes_one_cluster,HHI_normalized_degree,HHI_individual_coverage,HHI_individual_coverage_cluster,normalized_degree,imp_to_other_avg_edge_weight,important,imp_to_other_perc_10,imp_to_other_perc_25,imp_to_other_perc_50,imp_to_other_perc_75,imp_to_other_perc_90,imp_to_imp_avg_edge_weight,imp_to_imp_perc_10,imp_to_imp_perc_25,imp_to_imp_perc_50,imp_to_imp_perc_75,imp_to_imp_perc_90,individual_node_coverage,individual_coverage_cluster,overall_overlap,weighted_overall_overlap,prop_important
apache/arrow,2018-07-01,13,609,218967,89095,308062,5099,33,16958,8493,25451,479,576,202009,80602,282611,4620,577,192724,74394,267118,3859,563,192544,74287,266831,3837,14,180,107,287,22,4080,411,3669,135,276,1414,2255,2493,238,1122,0,2842,15,96,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,8,1876878,2021-01-01,2021-07-01,,1,0,14,6,242,68.6528497409326,1.78181818181818,57.7272727272727,0.26095599112426,0.272855060391504,0.272855060391504,0.020746887966805,5.66666666666667,FALSE,3.6,4.5,6,7,7.6,1,1,1,1,1,1,,,,,0.0247933884297521
apache/arrow,2019-01-01,36,1131,316435,141979,458414,7774,46,1519,1125,2644,88,1085,314916,140854,455770,7686,1115,282261,119154,401415,7138,1069,280742,118029,398771,7050,46,1519,1125,2644,88,6294,408,5886,120,288,2416,3470,3661,295,1617,0,5598,36,127,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,9,1876878,2021-01-01,2021-07-01,,1,0,14,8,305,75.1332149200711,2.11481481481481,54.8148148148148,0.164946328044869,0.171944632730239,0.171944632730239,0.0625,16.5384615384615,FALSE,1,1,3,17,58.2,10,3.5,6,7.5,15,19,,,,,0.0262295081967213
apache/arrow,2019-07-01,22,1137,326395,188578,514973,8960,29,1527,747,2274,55,1108,324868,187831,512699,8905,1130,231471,78994,310465,7367,1101,229944,78247,308191,7312,29,1527,747,2274,55,6324,196,6128,55,141,2395,3733,4003,139,1895,0,6347,22,54,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,10,1876878,2021-01-01,2021-07-01,,1,0,14,11,249,82.1631878557875,2.39111111111111,46.6666666666667,0.115279875988555,0.125074280344384,0.125074280344384,0.0685483870967742,9.42857142857143,FALSE,1,1.25,4,15,23.2,11.3333333333333,4.2,4.5,5,15,21,,,,,0.0441767068273092
apache/arrow,2020-01-01,16,1319,325402,190542,515944,10857,25,2238,1902,4140,199,1294,323164,188640,511804,10658,1311,231252,99306,330558,8892,1287,230609,99114,329723,8830,24,643,192,835,62,7626,203,7423,56,147,2816,4607,4330,134,1968,0,5345,16,55,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,11,1876878,2021-01-01,2021-07-01,,1,0,14,8,286,76.697247706422,2.03308823529412,49.6323529411765,0.191518418287574,0.202639556062771,0.202639556062771,0.0912280701754386,7.65,FALSE,1,1,3,7.25,20.1,24.8333333333333,1.5,2.5,5,51,68,,,,,0.027972027972028
apache/arrow,2020-07-01,16,975,273577,122448,396025,6431,33,8797,1792,10589,173,942,264780,120656,385436,6258,972,255514,107486,363000,6060,939,246717,105694,352411,5887,33,8797,1792,10589,173,7135,134,7001,41,93,2586,4415,6432,103,3332,4366,5785,17,50,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,12,1876878,2021-01-01,2021-07-01,,1,0,14,12,284,78.8685524126456,2.2619926199262,51.2915129151292,0.125156443135943,0.139396810274397,0.139396810274397,0.130742049469965,9.40740740740741,TRUE,1,2,6,11,21.8,37.8,1,3.75,8,72.5,115.9,9.85915492957746,10.3321033210332,96.2962962962963,99.2125984251969,0.0422535211267606
apache/arrow,2021-01-01,6,1144,284419,324916,609335,8039,8,1140,407,1547,142,1136,283279,324509,607788,7897,1141,269113,126747,395860,7239,1133,267973,126340,394313,7097,8,1140,407,1547,142,8363,253,8110,76,177,2917,5193,7243,170,3719,7851,7877,19,72,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,13,1876878,2021-01-01,2021-07-01,,1,0,14,15,320,82.5825825825826,2.42348754448399,46.6192170818505,0.0933346686775379,0.102554979827972,0.102554979827972,0.0846394984326019,6.27777777777778,TRUE,1,1.25,2,4.75,16.7,31.2222222222222,2.6,4,17,45,69.8,5.9375,6.76156583629893,88.8888888888889,96.4601769911504,0.046875
apache/arrow,2021-07-01,4,546,131730,72775,204505,3852,5,652,42,694,44,541,131078,72733,203811,3808,544,117507,35713,153220,2882,539,116855,35671,152526,2838,5,652,42,694,44,7269,519,6750,164,355,2051,4699,4766,334,2111,7438,8702,11,63,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,14,1876878,2021-01-01,2021-07-01,,1,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
apache/arrow,2022-01-01,40,833,182422,134213,316635,5578,57,4274,2102,6376,172,776,178148,132111,310259,5406,826,159283,112086,271369,4143,769,155009,109984,264993,3971,57,4274,2102,6376,172,8901,432,8469,161,271,2455,6014,5790,240,2404,7825,9150,154,65,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,15,1876878,2021-01-01,2021-07-01,,1,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
apache/arrow,2022-07-01,321.5,1371,1697493,369444,2066937,12178,541,1030860,195858,1226718,6907,830,666633,173586,840219,5271,1349,1009191,245472,1254663,5954,826,645130,151072,796202,4214,523,364061,94400,458461,1740,10442,950,9492,359,591,2995,6497,7711,498,3144,7240,7861,992,160,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,16,1876878,2021-01-01,2021-07-01,,1,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
apache/arrow,2023-01-01,263,1405,450568,351879,802447,11109,402,209116,190897,400013,4675,1003,241452,160982,402434,6434,1392,227218,106055,333273,6163,998,197481,88545,286026,4953,394,29737,17510,47247,1210,13068,4452,8616,1445,3007,2559,6057,10113,2501,4883,7389,7614,970,1183,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,17,1876878,2021-01-01,2021-07-01,,1,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
certbot/certbot,2015-07-01,1,1,27,0,27,2,1,27,0,27,2,0,0,0,0,0,1,27,0,27,2,0,0,0,0,0,1,27,0,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,2,598099,2017-01-01,2017-07-01,,1,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
certbot/certbot,2016-01-01,115.333333333333,515,698998,636995,1335993,15503,171,449164,411481,860645,9171,344,249834,225514,475348,6332,495,75227,52638,127865,3497,335,56544,43125,99669,2602,160,18683,9513,28196,895,1346,862,484,215,647,80,404,623,546,369,0,149,118,185,2015-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,3,598099,2017-01-01,2017-07-01,,1,0,6,4,279,31.1111111111111,1.20526315789474,83.6842105263158,0.401520411614948,0.412291909002498,0.412291909002498,0.0215827338129496,3.33333333333333,FALSE,2.2,2.5,3,4,4.6,6.66666666666667,4,4,4,8,10.4,,,,,0.014336917562724
certbot/certbot,2016-07-01,166.666666666667,481,209193,55447,264640,7064,297,112875,42883,155758,3886,184,96318,12564,108882,3178,464,53095,33700,86795,2748,176,17295,9815,27110,1013,288,35800,23885,59685,1735,3335,2061,1274,484,1577,289,985,1833,1230,901,0,546,193,332,2015-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,4,598099,2017-01-01,2017-07-01,,1,0,6,8,596,43.7262357414449,1.33834586466165,76.1904761904762,0.260721795686831,0.277644517386974,0.277644517386974,0.0403361344537815,1.88235294117647,TRUE,1,1,1,3,3.4,21.7142857142857,2.2,3.5,13,32.5,55.8,3.02013422818792,4.51127819548872,64.7058823529412,75,0.0134228187919463
certbot/certbot,2017-01-01,290,771,342272,138323,480595,9342,462,303635,119415,423050,7323,309,38637,18908,57545,2019,754,75778,36417,112195,4237,309,38637,18908,57545,2019,445,37141,17509,54650,2218,3327,2459,868,575,1884,387,481,2001,1467,1029,0,678,327,400,2015-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,5,598099,2017-01-01,2017-07-01,,1,0,6,7,638,48.0408858603067,1.40094339622642,73.5849056603774,0.239303129507108,0.249781768300287,0.249781768300287,0.00627943485086342,1,FALSE,1,1,1,1,1,3.66666666666667,1,1,1,5,7.4,,,,,0.0109717868338558
certbot/certbot,2017-07-01,136,389,62833,34479,97312,3306,237,35384,23723,59107,1966,152,27449,10756,38205,1340,359,32799,25260,58059,2300,149,13798,6118,19916,910,210,19001,19142,38143,1390,2192,1800,392,434,1366,192,200,942,1085,523,0,452,148,290,2015-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,6,598099,2017-01-01,2017-07-01,,1,1,6,6,456,45.0116009280742,1.30838323353293,72.7544910179641,0.296515664427409,0.306431933978813,0.306431933978813,0.0043956043956044,3,FALSE,3,3,3,3,3,3,3,3,3,3,3,,,,,0.0131578947368421
certbot/certbot,2018-01-01,249.666666666667,438,100658,47137,147795,4058,360,99764,44636,144400,3909,78,894,2501,3395,149,428,31596,16106,47702,2238,78,894,2501,3395,149,350,30702,13605,44307,2089,2311,1720,591,427,1293,304,287,1230,1131,720,0,712,263,292,2015-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,7,598099,2017-01-01,2017-07-01,,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
certbot/certbot,2018-07-01,121.333333333333,215,115194,40094,155288,3798,183,114863,39745,154608,3765,32,331,349,680,33,203,26012,14273,40285,1357,32,331,349,680,33,171,25681,13924,39605,1324,1733,1180,553,228,952,244,309,945,856,564,0,496,144,323,2015-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,8,598099,2017-01-01,2017-07-01,,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
certbot/certbot,2019-01-01,242,665,93731,97291,191022,7333,365,72707,78816,151523,5942,300,21024,18475,39499,1391,650,59071,60210,119281,4821,298,18175,16785,34960,1126,352,40896,43425,84321,3695,2821,2204,617,492,1712,327,290,1497,1591,918,0,1321,270,625,2015-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,9,598099,2017-01-01,2017-07-01,,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
certbot/certbot,2019-07-01,194,385,556054,562304,1118358,13370,323,554179,560490,1114669,13223,62,1875,1814,3689,147,366,47679,42874,90553,2686,62,1875,1814,3689,147,304,45804,41060,86864,2539,1213,726,487,210,516,253,234,863,484,474,0,967,203,120,2015-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,10,598099,2017-01-01,2017-07-01,,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
certbot/certbot,2020-01-01,169.5,490,736049,714439,1450488,17503,244,707015,690813,1397828,15720,246,29034,23626,52660,1783,474,36752,26190,62942,3179,244,16013,14585,30598,1339,230,20739,11605,32344,1840,1729,1258,471,282,976,229,242,1046,908,643,0,490,187,290,2015-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,11,598099,2017-01-01,2017-07-01,,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
certbot/certbot,2020-07-01,76.5,370,139832,19161,158993,3265,149,131394,11554,142948,2278,221,8438,7607,16045,987,369,18087,19161,37248,1986,221,8438,7607,16045,987,148,9649,11554,21203,999,1446,1017,429,304,713,198,231,1000,611,530,439,494,186,220,2015-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,12,598099,2017-01-01,2017-07-01,,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
certbot/certbot,2021-01-01,30,237,12373,15647,28020,1707,45,2191,2321,4512,337,192,10182,13326,23508,1370,236,12110,15384,27494,1596,191,9919,13063,22982,1259,45,2191,2321,4512,337,857,576,281,163,413,138,143,533,418,347,521,347,147,138,2015-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,13,598099,2017-01-01,2017-07-01,,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
certbot/certbot,2021-07-01,12,125,9019,14765,23784,888,24,470,4277,4747,126,101,8549,10488,19037,762,125,9019,14765,23784,888,101,8549,10488,19037,762,24,470,4277,4747,126,569,368,201,96,272,102,99,325,285,204,403,332,82,85,2015-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,14,598099,2017-01-01,2017-07-01,,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
certbot/certbot,2022-01-01,12.3333333333333,107,5123,4446,9569,490,14,260,522,782,33,93,4863,3924,8787,457,107,5123,4446,9569,490,93,4863,3924,8787,457,14,260,522,782,33,531,350,181,81,269,83,98,272,259,183,340,285,86,69,2015-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,15,598099,2017-01-01,2017-07-01,,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
certbot/certbot,2022-07-01,11.6666666666667,61,2869,8302,11171,319,14,1254,6516,7770,242,47,1615,1786,3401,77,60,1929,2089,4018,142,47,1615,1786,3401,77,13,314,303,617,65,451,349,102,104,245,45,57,229,239,163,268,169,90,118,2015-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,16,598099,2017-01-01,2017-07-01,,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
certbot/certbot,2023-01-01,14,98,104698,107176,211874,2090,21,23163,23408,46571,395,77,81535,83768,165303,1695,96,51832,54261,106093,958,75,28669,30853,59522,563,21,23163,23408,46571,395,1019,879,140,134,745,65,75,470,628,328,298,194,95,310,2015-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,17,598099,2017-01-01,2017-07-01,,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
conan-io/conan-package-tools,2016-01-01,11,65,1531,636,2167,100,15,150,86,236,21,50,1381,550,1931,79,65,1531,636,2167,100,50,1381,550,1931,79,15,150,86,236,21,33,10,23,3,7,8,15,19,8,11,0,1,11,8,2016-01-01T00:00:00Z,2023-01-01,1,0.7,0.8,0.8,0.8,0.8,1,0.0833333333333333,0.916666666666667,0,0,0,0.833333333333333,0.916666666666667,0.916666666666667,0.916666666666667,0.916666666666667,12,1,,3,3807515,2019-07-01,2020-01-01,,1,0,11,1,8,0,1,100,,,,1,5.85714285714286,FALSE,1,1.5,5,7,11.4,0,0,0,0,0,0,,,,,0.125
conan-io/conan-package-tools,2016-07-01,3,52,546,442,988,40,3,5,3,8,3,49,541,439,980,37,52,546,442,988,40,49,541,439,980,37,3,5,3,8,3,54,43,11,16,27,3,8,15,24,9,0,0,5,7,2016-01-01T00:00:00Z,2023-01-01,1,0.636363636363636,0.636363636363636,0.636363636363636,0.636363636363636,0.818181818181818,1,0.166666666666667,0.833333333333333,0,0,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,6,1,,4,3807515,2019-07-01,2020-01-01,,1,0,11,2,13,46.1538461538462,1.25,75,0.502222222222222,0.502222222222222,0.502222222222222,0.666666666666667,3.28571428571429,TRUE,1.6,2,3,4.5,5.4,5,5,5,5,5,5,61.5384615384615,66.6666666666667,42.8571428571429,65.2173913043478,0.153846153846154
conan-io/conan-package-tools,2017-01-01,14,122,2412,1400,3812,153,17,1155,632,1787,41,105,1257,768,2025,112,122,2412,1400,3812,153,105,1257,768,2025,112,17,1155,632,1787,41,154,110,44,26,84,16,28,47,49,25,0,15,14,21,2016-01-01T00:00:00Z,2023-01-01,0.923076923076923,0.730769230769231,0.884615384615385,0.884615384615385,0.923076923076923,0.923076923076923,3,0.166666666666667,0.777777777777778,0,0,0,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,17,0.944444444444444,,5,3807515,2019-07-01,2020-01-01,,1,0,11,2,20,52.1739130434783,1.31578947368421,68.421052631579,0.52,0.52,0.52,0.526315789473684,12,TRUE,2,5,9,18,23.8,18,18,18,18,18,18,50,52.6315789473684,66.6666666666667,70.3703703703704,0.1
conan-io/conan-package-tools,2017-07-01,11,143,3491,2151,5642,213,19,1475,663,2138,50,124,2016,1488,3504,163,143,3491,2151,5642,213,124,2016,1488,3504,163,19,1475,663,2138,50,152,126,26,49,77,6,20,63,56,21,0,0,12,27,2016-01-01T00:00:00Z,2023-01-01,0.914285714285714,0.571428571428571,0.6,0.628571428571429,0.714285714285714,0.914285714285714,4,0.235294117647059,0.705882352941177,0,0,0,0.705882352941177,0.705882352941177,0.705882352941177,0.705882352941177,0.705882352941177,16,0.941176470588235,,6,3807515,2019-07-01,2020-01-01,,1,0,11,2,22,64.2857142857143,1.42857142857143,57.1428571428571,0.508888888888889,0.508888888888889,0.508888888888889,0.80952380952381,5.3125,TRUE,1,1.75,4,6.5,14.5,7,7,7,7,7,7,77.2727272727273,80.952380952381,56.25,47.0588235294118,0.0909090909090909
conan-io/conan-package-tools,2018-01-01,30,140,12635,9307,21942,388,36,7928,6189,14117,203,104,4707,3118,7825,185,140,12635,9307,21942,388,104,4707,3118,7825,185,36,7928,6189,14117,203,288,242,46,90,152,13,33,86,119,48,0,7,33,47,2016-01-01T00:00:00Z,2023-01-01,,,,,,,,,,,,,,,,,,,,,7,3807515,2019-07-01,2020-01-01,,1,0,11,2,32,35.2941176470588,1.2,80,0.575617283950618,0.575617283950617,0.575617283950617,0.806451612903226,8,TRUE,1,1.75,5,8.25,19.5,33,33,33,33,33,33,78.125,83.3333333333333,25,31.25,0.0625
conan-io/conan-package-tools,2018-07-01,29.5,78,7152,2812,9964,268,42,4754,1736,6490,171,36,2398,1076,3474,97,78,7152,2812,9964,268,36,2398,1076,3474,97,42,4754,1736,6490,171,182,152,30,46,106,11,19,84,78,54,0,18,28,27,2016-01-01T00:00:00Z,2023-01-01,,,,,,,,,,,,,,,,,,,,,8,3807515,2019-07-01,2020-01-01,,1,0,11,2,26,46.1538461538462,1.27272727272727,72.7272727272727,0.522959183673469,0.52295918367347,0.522959183673469,0.68,5.5625,TRUE,1,1,2.5,8,15,28,28,28,28,28,28,65.3846153846154,77.2727272727273,37.5,35.9550561797753,0.0769230769230769
conan-io/conan-package-tools,2019-01-01,37.5,75,3275,657,3932,197,52,2389,439,2828,140,23,886,218,1104,57,75,3275,657,3932,197,23,886,218,1104,57,52,2389,439,2828,140,188,78,110,26,52,46,64,127,51,78,0,42,40,25,2016-01-01T00:00:00Z,2023-01-01,,,,,,,,,,,,,,,,,,,,,9,3807515,2019-07-01,2020-01-01,,1,0,11,2,31,38.7096774193548,1.22222222222222,77.7777777777778,0.577594123048668,0.577594123048669,0.577594123048669,0.333333333333333,3.66666666666667,TRUE,1,1,2,4,9,66,66,66,66,66,66,32.258064516129,37.037037037037,66.6666666666667,87.8787878787879,0.0645161290322581
conan-io/conan-package-tools,2019-07-01,11,31,1062,590,1652,47,14,1057,585,1642,43,17,5,5,10,4,31,1062,590,1652,47,17,5,5,10,4,14,1057,585,1642,43,119,71,48,25,46,15,33,65,37,40,0,30,12,14,2016-01-01T00:00:00Z,2023-01-01,,,,,,,,,,,,,,,,,,,,,10,3807515,2019-07-01,2020-01-01,,1,0,11,2,27,51.8518518518519,1.31818181818182,68.1818181818182,0.548156956004756,0.548156956004756,0.548156956004756,0.384615384615385,2.66666666666667,TRUE,1,1,1,5,5.4,23,23,23,23,23,23,37.037037037037,45.4545454545455,77.7777777777778,75,0.0740740740740741
conan-io/conan-package-tools,2020-01-01,24,48,2998,2453,5451,123,39,2998,2453,5451,123,9,0,0,0,0,48,2998,2453,5451,123,9,0,0,0,0,39,2998,2453,5451,123,145,93,52,37,56,10,42,80,45,44,0,8,30,18,2016-01-01T00:00:00Z,2023-01-01,,,,,,,,,,,,,,,,,,,,,11,3807515,2019-07-01,2020-01-01,,1,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
conan-io/conan-package-tools,2020-07-01,7,26,2049,108,2157,58,14,127,38,165,24,12,1922,70,1992,34,26,2049,108,2157,58,12,1922,70,1992,34,14,127,38,165,24,57,23,34,5,18,6,28,42,15,24,8,4,11,6,2016-01-01T00:00:00Z,2023-01-01,,,,,,,,,,,,,,,,,,,,,12,3807515,2019-07-01,2020-01-01,,1,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
conan-io/conan-package-tools,2021-01-01,1,4,926,245,1171,39,1,206,41,247,9,3,720,204,924,30,4,926,245,1171,39,3,720,204,924,30,1,206,41,247,9,36,29,7,10,19,3,4,15,20,14,7,1,7,8,2016-01-01T00:00:00Z,2023-01-01,,,,,,,,,,,,,,,,,,,,,13,3807515,2019-07-01,2020-01-01,,1,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
conan-io/conan-package-tools,2021-07-01,1,8,232,134,366,24,2,56,55,111,7,6,176,79,255,17,8,232,134,366,24,6,176,79,255,17,2,56,55,111,7,54,36,18,8,28,4,14,25,17,12,8,4,5,5,2016-01-01T00:00:00Z,2023-01-01,,,,,,,,,,,,,,,,,,,,,14,3807515,2019-07-01,2020-01-01,,1,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
conan-io/conan-package-tools,2022-01-01,0,3,217,156,373,18,0,0,0,0,0,3,217,156,373,18,3,217,156,373,18,3,217,156,373,18,0,0,0,0,0,20,9,11,3,6,5,6,3,7,3,4,4,1,3,2016-01-01T00:00:00Z,2023-01-01,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,1,0.25,0.25,1,0,0,0.25,0.25,0.25,0.25,0.25,2,0.5,2,15,3807515,2019-07-01,2020-01-01,,1,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
conan-io/conan-package-tools,2022-07-01,2,6,178,84,262,17,2,25,55,80,4,4,153,29,182,13,6,178,84,262,17,4,153,29,182,13,2,25,55,80,4,14,5,9,1,4,2,7,3,5,3,1,0,3,3,2016-01-01T00:00:00Z,2023-01-01,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0,0,0.75,0,0.25,0,0.75,0.75,0.75,0.75,0.75,3,0.75,1,16,3807515,2019-07-01,2020-01-01,,1,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
conan-io/conan-package-tools,2023-01-01,0,1,2,2,4,2,0,0,0,0,0,1,2,2,4,2,1,2,2,4,2,1,2,2,4,2,0,0,0,0,0,11,11,0,4,7,0,0,0,7,0,0,0,0,2,2016-01-01T00:00:00Z,2023-01-01,,,,,,,,,,,,,,,,,,,,,17,3807515,2019-07-01,2020-01-01,,1,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
cupy/cupy,2016-01-01,0,6,39710,7634,47344,450,0,0,0,0,0,6,39710,7634,47344,450,5,27,25,52,6,5,27,25,52,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,3,740680,2018-07-01,2019-01-01,,1,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
cupy/cupy,2016-07-01,1,74,224684,221124,445808,4664,1,388,71388,71776,501,73,224296,149736,374032,4163,56,10784,8445,19229,557,56,10784,8445,19229,557,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,2016-01-01T00:00:00Z,2023-07-01,,,,,,,0,0,1,0,0,0,1,1,1,1,1,1,1,,4,740680,2018-07-01,2019-01-01,,1,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
cupy/cupy,2017-01-01,156.833333333333,421,131857,368757,500614,5685,261,44865,342719,387584,3339,160,86992,26038,113030,2346,406,89174,30406,119580,2738,157,71164,20721,91885,1969,249,18010,9685,27695,769,409,54,355,25,29,108,247,302,39,190,0,292,148,12,2016-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,5,740680,2018-07-01,2019-01-01,,1,0,9,3,33,57.1428571428572,1.46153846153846,69.2307692307692,0.344437834622249,0.346260387811634,0.346260387811634,0.40625,5.27272727272727,TRUE,1,2,5,7,9,80,44,57.5,80,102.5,116,36.3636363636364,46.1538461538462,63.6363636363636,62.0689655172414,0.0909090909090909
cupy/cupy,2017-07-01,470.666666666667,1251,480740,95238,575978,12695,766,108018,24475,132493,3058,485,372722,70763,443485,9637,1224,263134,60944,324078,8887,465,206700,45075,251775,6777,759,56434,15869,72303,2110,1654,215,1439,85,130,426,1013,1191,121,599,0,709,484,62,2016-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,6,740680,2018-07-01,2019-01-01,,1,0,9,4,68,75,1.78723404255319,51.0638297872341,0.267722117202268,0.271258503401361,0.271258503401361,0.417910447761194,15.48,TRUE,1,2,4,15,28.2,131.333333333333,53,102.5,185,187,188.2,38.2352941176471,55.3191489361702,68,87.3385012919897,0.0588235294117647
cupy/cupy,2018-01-01,302,821,203835,61145,264980,7797,469,59099,15471,74570,1923,352,144736,45674,190410,5874,807,134615,41568,176183,5912,342,112114,33278,145392,4679,465,22501,8290,30791,1233,1434,278,1156,94,184,286,870,1040,189,596,0,382,347,98,2016-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,7,740680,2018-07-01,2019-01-01,,1,0,9,4,111,52.755905511811,1.45555555555556,71.1111111111111,0.341648982971896,0.353184546355108,0.353184546355108,0.145454545454545,4.92307692307692,TRUE,1,1,3,8,9.6,48,5.6,11,20,71,101.6,12.6126126126126,15.5555555555556,84.6153846153846,93.75,0.036036036036036
